0.10 30.0 20000.0 10.0 5.98635e+38 0.39594 -1.44376 3.56906 4.22750e+36 -0.00072
0.10 30.0 20000.0 2.0 5.98813e+38 0.25091 -2.83246 9.85255 1.05165e+37 -0.00234
0.10 30.0 20000.0 5.0 5.98729e+38 0.32514 -2.00197 5.58293 5.59450e+36 -0.00118
0.10 30.0 3000.0 10.0 5.64991e+38 0.66487 -0.11235 1.53828 1.86496e+38 0.00000
0.10 30.0 3000.0 2.0 5.98586e+38 0.42990 -1.22465 2.96335 1.49360e+37 -0.00057
0.10 30.0 3000.0 5.0 5.97396e+38 0.55780 -0.55833 1.77405 1.34698e+38 0.00000
0.10 30.0 5000.0 10.0 5.94469e+38 0.58608 -0.43313 1.66226 1.61166e+38 0.00000
0.10 30.0 5000.0 2.0 5.98669e+38 0.37154 -1.61816 4.12581 4.72500e+36 -0.00081
0.10 30.0 5000.0 5.0 5.98502e+38 0.48288 -0.92415 2.30415 5.31635e+37 -0.00041
0.10 30.0 7000.0 10.0 5.98305e+38 0.53438 -0.66685 1.89977 1.08930e+38 0.00000
0.10 30.0 7000.0 2.0 5.98713e+38 0.33768 -1.89036 5.12631 5.39100e+36 -0.00107
0.10 30.0 7000.0 5.0 5.98572e+38 0.43848 -1.17289 2.83560 1.93855e+37 -0.00051
0.10 30.0 9000.0 10.0 5.98477e+38 0.49764 -0.84741 2.16797 6.80175e+37 -0.00036
0.10 30.0 9000.0 2.0 5.98742e+38 0.31448 -2.10232 6.01655 5.78200e+36 -0.00130
0.10 30.0 9000.0 5.0 5.98617e+38 0.40804 -1.36284 3.33316 6.59900e+36 -0.00061
0.10 5.0 1000.0 10.0 4.64245e+41 0.79084 0.33336 1.74889 1.29686e+41 0.00000
0.10 5.0 1000.0 2.0 7.48617e+41 0.58216 -0.45187 1.67374 1.98851e+41 0.00000
0.10 5.0 1000.0 5.0 6.43845e+41 0.71725 0.08204 1.57561 2.06440e+41 0.00000
0.10 5.0 10000.0 10.0 7.56950e+41 0.47946 -0.94565 2.33931 5.92750e+40 -0.00133
0.10 5.0 10000.0 2.0 7.67198e+41 0.30330 -2.21471 6.53122 1.33155e+40 -0.00303
0.10 5.0 10000.0 5.0 7.62278e+41 0.39315 -1.46687 3.63294 1.25260e+40 -0.00191
0.10 5.0 13000.0 10.0 7.59161e+41 0.44471 -1.13985 2.75120 2.59125e+40 -0.00150
0.10 5.0 13000.0 2.0 7.68265e+41 0.28173 -2.44575 7.68027 1.51480e+40 -0.00346
0.10 5.0 13000.0 5.0 7.63901e+41 0.36487 -1.67257 4.30756 1.26305e+40 -0.00220
0.10 5.0 15000.0 10.0 7.60263e+41 0.42684 -1.24723 3.01481 1.42835e+40 -0.00160
0.10 5.0 15000.0 2.0 7.68796e+41 0.27064 -2.57488 8.37769 1.62090e+40 -0.00362
0.10 5.0 15000.0 5.0 7.64709e+41 0.35036 -1.78735 4.72422 1.26030e+40 -0.00236
0.10 5.0 17000.0 10.0 7.61172e+41 0.41182 -1.34212 3.26888 1.22510e+40 -0.00177
0.10 5.0 17000.0 2.0 7.69231e+41 0.26133 -2.68930 9.03048 1.74420e+40 -0.00384
0.10 5.0 17000.0 5.0 7.65373e+41 0.33816 -1.88942 5.11898 1.25795e+40 -0.00247
0.10 5.0 19000.0 10.0 7.61937e+41 0.39894 -1.42730 3.51376 1.24825e+40 -0.00181
